,CAT max,CAT mean,CAT min,CAT per80,CAT per90,CAT var,CMS max,CMS mean,CMS min,CMS per80,CMS per90,CMS var,Crises max,Crises mean,Crises min,Crises per80,Crises per90,Crises var,Domicile max,Domicile mean,Domicile min,Domicile per80,Domicile per90,Domicile var,Evenements max,Evenements mean,Evenements min,Evenements per80,Evenements per90,Evenements var,Gestion - Accueil Telephonique max,Gestion - Accueil Telephonique mean,Gestion - Accueil Telephonique min,Gestion - Accueil Telephonique per80,Gestion - Accueil Telephonique per90,Gestion - Accueil Telephonique var,Gestion Amex max,Gestion Amex mean,Gestion Amex min,Gestion Amex per80,Gestion Amex per90,Gestion Amex var,Gestion Assurances max,Gestion Assurances mean,Gestion Assurances min,Gestion Assurances per80,Gestion Assurances per90,Gestion Assurances var,Gestion Clients max,Gestion Clients mean,Gestion Clients min,Gestion Clients per80,Gestion Clients per90,Gestion Clients var,Gestion DZ max,Gestion DZ mean,Gestion DZ min,Gestion DZ per80,Gestion DZ per90,Gestion DZ var,Gestion Relation Clienteles max,Gestion Relation Clienteles mean,Gestion Relation Clienteles min,Gestion Relation Clienteles per80,Gestion Relation Clienteles per90,Gestion Relation Clienteles var,Gestion Renault max,Gestion Renault mean,Gestion Renault min,Gestion Renault per80,Gestion Renault per90,Gestion Renault var,Gestion max,Gestion mean,Gestion min,Gestion per80,Gestion per90,Gestion var,Japon max,Japon mean,Japon min,Japon per80,Japon per90,Japon var,Manager max,Manager mean,Manager min,Manager per80,Manager per90,Manager var,Mécanicien max,Mécanicien mean,Mécanicien min,Mécanicien per80,Mécanicien per90,Mécanicien var,Médical max,Médical mean,Médical min,Médical per80,Médical per90,Médical var,Nuit max,Nuit mean,Nuit min,Nuit per80,Nuit per90,Nuit var,Prestataires max,Prestataires mean,Prestataires min,Prestataires per80,Prestataires per90,Prestataires var,RENAULT max,RENAULT mean,RENAULT min,RENAULT per80,RENAULT per90,RENAULT var,RTC max,RTC mean,RTC min,RTC per80,RTC per90,RTC var,Regulation Medicale max,Regulation Medicale mean,Regulation Medicale min,Regulation Medicale per80,Regulation Medicale per90,Regulation Medicale var,SAP max,SAP mean,SAP min,SAP per80,SAP per90,SAP var,Services max,Services mean,Services min,Services per80,Services per90,Services var,Tech. Axa max,Tech. Axa mean,Tech. Axa min,Tech. Axa per80,Tech. Axa per90,Tech. Axa var,Tech. Inter max,Tech. Inter mean,Tech. Inter min,Tech. Inter per80,Tech. Inter per90,Tech. Inter var,Tech. Total max,Tech. Total mean,Tech. Total min,Tech. Total per80,Tech. Total per90,Tech. Total var,Téléphonie max,Téléphonie mean,Téléphonie min,Téléphonie per80,Téléphonie per90,Téléphonie var,day max,day mean,day min,day per80,day per90,day var
1,10.0,0.193452380952,0.0,0.0,0.0,1.24120892768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.293154761905,0.0,0.0,1.0,0.603947111632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.297619047619,0.0,1.0,1.0,0.444822936626,1.0,0.00297619047619,0.0,0.0,0.0,0.00297175502094,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.3556547619,0.0,3.0,5.0,5.25782192534,71.0,6.32886904762,0.0,11.0,16.899999999999977,56.8559164538,0.0,0.0,0.0,0.0,0.0,0.0,22.0,2.00595238095,0.0,4.0,7.0,14.3546590022,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.145833333333,0.0,0.0,1.0,0.172441629409,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.45982142857,0.0,3.0,5.0,6.65710160741,99.0,12.6830357143,0.0,27.0,44.89999999999998,411.567044124,15.0,1.23660714286,0.0,3.0,4.0,4.81874733873,27.0,2.67113095238,0.0,5.0,9.0,23.2851265879,89.0,8.37202380952,0.0,14.0,23.0,128.818172947,,,,,,
2,170.0,26.1676587302,0.0,71.60000000000002,96.0,1714.50314367,1.0,0.000992063492063,0.0,0.0,0.0,0.000992063492063,0.0,0.0,0.0,0.0,0.0,0.0,57.0,8.12003968254,0.0,19.0,29.0,158.169290167,0.0,0.0,0.0,0.0,0.0,0.0,49.0,2.53273809524,0.0,1.0,9.0,45.7407345013,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.353174603175,0.0,0.0,0.0,1.54942387415,4.0,0.145833333333,0.0,0.0,0.0,0.251799900695,2.0,0.0257936507937,0.0,0.0,0.0,0.0291254866727,6.0,0.135912698413,0.0,0.0,0.0,0.320138987406,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00396825396825,0.0,0.0,0.0,0.0039564319604,7.0,0.71130952381,0.0,1.0,2.0,1.2442811037,4.0,0.0267857142857,0.0,0.0,0.0,0.0598577812456,4.0,0.212301587302,0.0,0.0,1.0,0.334227865261,44.0,7.02777777778,0.0,14.0,19.0,58.6963477877,10.0,0.115079365079,0.0,0.0,0.0,0.395879636197,1.0,0.00198412698413,0.0,0.0,0.0,0.00198215664949,56.0,4.04166666667,0.0,5.0,12.300000000000068,56.3597318769,18.0,2.00892857143,0.0,4.0,9.0,15.4050840545,4.0,0.423611111111,0.0,1.0,2.0,0.609849111773,14.0,0.927579365079,0.0,1.0,4.0,4.91332005328,49.0,8.62698412698,0.0,19.0,25.0,106.599549187,349.0,63.2728174603,0.0,124.0,149.0,3872.89967746,22.0,4.86706349206,0.0,9.0,13.0,25.5076330764,71.0,15.2509920635,0.0,31.0,39.0,250.410624635,397.0,80.6150793651,0.0,183.0,246.30000000000007,9745.95099384,1.0,0.5,0.0,1.0,1.0,0.250248262165
3,147.0,23.7663469922,0.0,65.0,95.0,1521.3624616,1.0,0.00174367916303,0.0,0.0,0.0,0.00174215762799,0.0,0.0,0.0,0.0,0.0,0.0,66.0,7.8491717524,0.0,16.0,30.0,156.908295561,6.0,0.00610287707062,0.0,0.0,0.0,0.0322489353059,42.0,2.46033129904,0.0,1.0,8.0,45.7896553875,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.295553618134,0.0,0.0,0.0,1.14730132937,4.0,0.0950305143854,0.0,0.0,0.0,0.173334794007,1.0,0.0156931124673,0.0,0.0,0.0,0.0154603176052,5.0,0.103748910201,0.0,0.0,0.0,0.20301385662,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.00610287707062,0.0,0.0,0.0,0.00956132623081,11.0,0.644289450741,0.0,1.0,2.0,1.12815889695,2.0,0.00610287707062,0.0,0.0,0.0,0.00781612553273,5.0,0.265911072363,0.0,0.0,1.0,0.469369217216,34.0,6.61464690497,0.0,13.0,18.0,50.9840086667,8.0,0.0688753269398,0.0,0.0,0.0,0.13923110748,1.0,0.0052310374891,0.0,0.0,0.0,0.00520821446341,37.0,1.64254577158,0.0,2.0,4.0,11.5876472656,16.0,1.62423714037,0.0,3.0,7.0,10.7356424149,5.0,0.382737576286,0.0,1.0,1.0,0.569789008735,12.0,0.774193548387,0.0,0.0,3.0,3.58334740753,46.0,8.99651264167,0.0,19.0,26.0,117.710284512,287.0,57.02092415,0.0,116.0,143.0,3210.30497192,22.0,4.73408892764,0.0,9.0,12.0,23.0575018525,71.0,13.5858761988,0.0,28.0,36.0,206.741964393,420.0,77.6094158675,0.0,175.0,233.4000000000001,9242.0602254,1.0,0.502179598954,0.0,1.0,1.0,0.25021339529
4,160.0,25.1515426497,0.0,69.0,95.89999999999998,1630.90980234,1.0,0.00181488203267,0.0,0.0,0.0,0.00181323363845,0.0,0.0,0.0,0.0,0.0,0.0,55.0,7.49818511797,0.0,17.0,29.0,140.500904968,964.0,17.6433756806,0.0,0.0,0.0,7844.73464727,42.0,2.02631578947,0.0,0.0,7.0,36.5615230174,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.322141560799,0.0,0.0,0.0,1.36479540955,3.0,0.104355716878,0.0,0.0,0.0,0.153495996875,2.0,0.0127041742287,0.0,0.0,0.0,0.0143707007818,4.0,0.0644283121597,0.0,0.0,0.0,0.109378374057,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00453720508167,0.0,0.0,0.0,0.0045207211395,4.0,0.213248638838,0.0,0.0,1.0,0.300532761011,1.0,0.00635208711434,0.0,0.0,0.0,0.00631747083579,6.0,0.262250453721,0.0,0.0,1.0,0.489745339577,32.0,6.8557168784,0.0,14.0,18.0,50.2979645628,6.0,0.0771324863884,0.0,0.0,0.0,0.149358527391,1.0,0.00998185117967,0.0,0.0,0.0,0.00989118949775,42.0,1.52540834846,0.0,2.0,4.0,11.58654729,16.0,1.71143375681,0.0,3.0,8.0,11.658706571,5.0,0.446460980036,0.0,1.0,2.0,0.654260851791,13.0,0.779491833031,0.0,1.0,3.0,3.73607312936,58.0,9.24591651543,0.0,20.0,28.0,127.32094153,324.0,57.1878402904,0.0,113.0,141.89999999999998,3236.07458407,28.0,5.35299455535,0.0,10.0,13.0,30.2285968374,72.0,14.1615245009,0.0,28.0,38.0,227.659626375,402.0,79.3784029038,0.0,174.80000000000007,237.0,9249.22906993,1.0,0.499092558984,0.0,1.0,1.0,0.250226242106
5,180.0,21.3516100957,0.0,54.40000000000009,97.20000000000005,1619.87103617,1.0,0.00348128807659,0.0,0.0,0.0,0.00347219063388,0.0,0.0,0.0,0.0,0.0,0.0,66.0,6.38033072237,0.0,12.0,25.0,123.779438566,0.0,0.0,0.0,0.0,0.0,0.0,41.0,2.13402959095,0.0,0.0,7.0,39.9820204207,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.355091383812,0.0,0.0,1.0,1.65777240018,4.0,0.0913838120104,0.0,0.0,0.0,0.149307229738,2.0,0.0147954743255,0.0,0.0,0.0,0.0163314259028,4.0,0.0783289817232,0.0,0.0,0.0,0.147169330701,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00522193211488,0.0,0.0,0.0,0.00519918850811,6.0,0.0913838120104,0.0,0.0,0.0,0.158018031131,3.0,0.0113141862489,0.0,0.0,0.0,0.0181645606087,5.0,0.263707571802,0.0,0.0,1.0,0.534056276781,28.0,6.1679721497,0.0,11.0,16.0,39.9848269818,4.0,0.0983463881636,0.0,0.0,0.0,0.156695869458,1.0,0.00174064403829,0.0,0.0,0.0,0.00173912779784,41.0,1.61792863359,0.0,2.0,4.0,11.5376922214,19.0,1.32985204526,0.0,1.0,6.0,9.60277532652,7.0,0.40818102698,0.0,1.0,1.0,0.649445207619,11.0,0.598781549173,0.0,0.0,2.0,2.785747643,60.0,9.01305483029,0.0,18.0,28.0,132.249829423,298.0,59.5430809399,0.0,109.0,150.0,3623.94696646,37.0,6.50391644909,0.0,12.0,16.0,46.0010734982,85.0,13.0130548303,0.0,24.0,35.200000000000045,203.896170886,414.0,79.4830287206,0.0,176.0,235.0,9130.84400615,1.0,0.50043516101,0.0,1.0,1.0,0.250217580505
6,176.0,26.4384057971,0.0,74.0,103.0,1902.97535049,1.0,0.00452898550725,0.0,0.0,0.0,0.00451256126243,0.0,0.0,0.0,0.0,0.0,0.0,45.0,6.6847826087,0.0,15.0,25.0,110.979423706,0.0,0.0,0.0,0.0,0.0,0.0,55.0,2.51630434783,0.0,1.0,9.0,45.2671863298,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.471014492754,0.0,0.0,2.0,1.80514275954,5.0,0.153079710145,0.0,0.0,0.7000000000000455,0.283888965535,2.0,0.0172101449275,0.0,0.0,0.0,0.0187425269686,4.0,0.0978260869565,0.0,0.0,0.0,0.160865623399,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00724637681159,0.0,0.0,0.0,0.00720038892612,4.0,0.0842391304348,0.0,0.0,0.0,0.115290807679,1.0,0.00815217391304,0.0,0.0,0.0,0.00809304663172,5.0,0.288043478261,0.0,0.0,1.0,0.602359178525,40.0,6.50543478261,0.0,13.0,17.0,44.5094899287,5.0,0.165760869565,0.0,0.0,1.0,0.268962611849,1.0,0.00634057971014,0.0,0.0,0.0,0.00630608879604,27.0,1.98278985507,0.0,3.0,5.0,11.9969836874,19.0,1.54619565217,0.0,2.0,7.0,11.2036663842,9.0,0.449275362319,0.0,1.0,1.0,0.775303191559,11.0,0.589673913043,0.0,0.0,3.0,2.40174277662,66.0,9.83333333333,0.0,21.0,29.0,142.443638561,269.0,62.0371376812,0.0,123.0,150.70000000000005,3428.34766759,32.0,6.82427536232,0.0,13.0,17.0,44.529382974,62.0,11.964673913,0.0,24.0,32.0,165.961579585,1171.0,226.276268116,0.0,482.60000000000036,632.0,65393.975284,1.0,0.5,0.0,1.0,1.0,0.250226654578
7,199.0,31.8779424586,0.0,89.0,117.0,2479.22418145,1.0,0.00348735832607,0.0,0.0,0.0,0.00347822911579,0.0,0.0,0.0,0.0,0.0,0.0,58.0,7.70793374019,0.0,17.0,29.0,136.962615884,0.0,0.0,0.0,0.0,0.0,0.0,34.0,2.7454228422,0.0,2.0,11.400000000000091,42.4988337434,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.610287707062,0.0,0.0,3.0,2.37591501314,4.0,0.165649520488,0.0,0.0,1.0,0.250023203409,2.0,0.0200523103749,0.0,0.0,0.0,0.0214125627063,4.0,0.107236268527,0.0,0.0,0.0,0.195296630865,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0052310374891,0.0,0.0,0.0,0.00520821446341,3.0,0.048823016565,0.0,0.0,0.0,0.0604414581783,3.0,0.0191804707934,0.0,0.0,0.0,0.02580979899,6.0,0.33914559721,0.0,0.0,1.0,0.678073614909,36.0,8.76634699215,0.0,17.0,21.0,70.2385523507,15.0,0.279860505667,0.0,0.0,1.0,0.817770312112,1.0,0.00174367916303,0.0,0.0,0.0,0.00174215762799,35.0,2.26503923278,0.0,3.0,6.0,14.8459232751,18.0,1.94768962511,0.0,4.0,8.400000000000091,14.4894078338,6.0,0.572798605057,0.0,1.0,2.0,0.941248967258,12.0,0.633827375763,0.0,0.0,3.0,2.47487565255,92.0,12.6408020924,0.0,27.0,34.0,231.729503021,311.0,78.7210113339,0.0,151.80000000000007,180.0,5168.01110264,53.0,12.4533565824,0.0,23.0,29.0,128.347517083,62.0,13.8735832607,0.0,28.0,37.0,216.756256172,1343.0,303.707061901,0.0,591.8000000000001,773.8000000000002,91803.4865382,1.0,0.502179598954,0.0,1.0,1.0,0.25021339529
8,198.0,32.8637152778,0.0,91.80000000000007,119.90000000000009,2613.93015056,1.0,0.00434027777778,0.0,0.0,0.0,0.00432519427551,0.0,0.0,0.0,0.0,0.0,0.0,40.0,5.76215277778,0.0,12.0,21.0,75.705325683,0.0,0.0,0.0,0.0,0.0,0.0,46.0,2.56597222222,0.0,2.0,9.0,42.7323945362,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.633680555556,0.0,0.0,3.0,2.4860236268,4.0,0.125868055556,0.0,0.0,0.0,0.210902807945,2.0,0.0173611111111,0.0,0.0,0.0,0.0188121440293,4.0,0.078125,0.0,0.0,0.0,0.16070264987,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00347222222222,0.0,0.0,0.0,0.00346317212086,2.0,0.0477430555556,0.0,0.0,0.0,0.0559288722367,3.0,0.0130208333333,0.0,0.0,0.0,0.0198129344049,9.0,0.458333333333,0.0,1.0,2.0,1.07906168549,53.0,10.9765625,0.0,20.0,28.0,124.782247774,7.0,0.236979166667,0.0,0.0,1.0,0.545877226325,0.0,0.0,0.0,0.0,0.0,0.0,32.0,2.06944444444,0.0,3.0,6.0,12.4330533835,16.0,1.5390625,0.0,3.0,7.0,9.43374647046,7.0,0.678819444444,0.0,1.0,2.0,1.24340850951,10.0,0.4609375,0.0,0.0,2.0,1.4632860013,67.0,10.7387152778,0.0,22.0,31.0,172.889968113,319.0,75.7074652778,0.0,145.0,177.0,4646.17933605,102.0,24.5494791667,0.0,45.0,57.0,477.279912848,61.0,13.8949652778,0.0,28.0,37.0,200.478098001,1237.0,285.186631944,2.0,535.8000000000001,733.7000000000003,79714.2596648,1.0,0.5,0.0,1.0,1.0,0.250217202433
9,187.0,31.2635869565,0.0,87.0,117.0,2458.36291586,1.0,0.00271739130435,0.0,0.0,0.0,0.0027124640309,1.0,0.0018115942029,0.0,0.0,0.0,0.00180995177842,50.0,7.22644927536,0.0,16.0,28.0,131.776416755,3.0,0.0036231884058,0.0,0.0,0.0,0.00905304374105,59.0,3.45018115942,0.0,2.0,12.0,80.8461105746,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.634057971014,0.0,0.0,3.0,2.51873020879,4.0,0.177536231884,0.0,0.0,1.0,0.298461376746,2.0,0.0271739130435,0.0,0.0,0.0,0.0300859316489,4.0,0.103260869565,0.0,0.0,0.0,0.201476211124,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00271739130435,0.0,0.0,0.0,0.0027124640309,2.0,0.0507246376812,0.0,0.0,0.0,0.0645144336263,3.0,0.0135869565217,0.0,0.0,0.0,0.0206674484607,8.0,0.555253623188,0.0,1.0,2.0,1.40038941884,48.0,8.89492753623,0.0,17.0,23.0,95.1729932858,9.0,0.147644927536,0.0,0.0,0.0,0.334482209258,0.0,0.0,0.0,0.0,0.0,0.0,35.0,1.61141304348,0.0,2.0,4.0,11.9984552998,18.0,1.67481884058,0.0,3.0,7.7000000000000455,11.2713145637,7.0,0.48097826087,0.0,1.0,2.0,0.77570312192,9.0,0.565217391304,0.0,0.0,2.7000000000000455,1.99392959912,63.0,10.6014492754,0.0,24.0,32.0,177.271657009,303.0,65.2744565217,0.0,129.4000000000001,159.0,4083.14944667,103.0,13.5507246377,0.0,24.0,34.0,264.102592403,73.0,12.5407608696,0.0,26.0,35.0,200.275762249,1306.0,282.108695652,2.0,579.8000000000002,754.0,93796.7787457,1.0,0.5,0.0,1.0,1.0,0.250226654578
10,277.0,28.0443092963,0.0,76.0,104.0,2046.17803498,1.0,0.00173761946134,0.0,0.0,0.0,0.00173610848789,0.0,0.0,0.0,0.0,0.0,0.0,57.0,7.91920069505,0.0,17.0,29.0,153.928248404,75.0,1.55169417897,0.0,0.0,0.0,47.4127601707,72.0,3.4022589053,0.0,2.0,10.0,94.6250035886,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.507384882711,0.0,0.0,2.0,1.67277150304,5.0,0.160729800174,0.0,0.0,1.0,0.279360858233,3.0,0.0269331016507,0.0,0.0,0.0,0.0349261511729,7.0,0.160729800174,0.0,0.0,0.0,0.449795640842,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.00781928757602,0.0,0.0,0.0,0.0129822838364,2.0,0.0434404865334,0.0,0.0,0.0,0.0485460658029,3.0,0.0165073848827,0.0,0.0,0.0,0.0249446605976,10.0,0.463075586447,0.0,1.0,2.0,1.04363540211,29.0,6.5664639444,0.0,12.0,17.0,43.2962308767,5.0,0.0816681146829,0.0,0.0,0.0,0.196802780191,0.0,0.0,0.0,0.0,0.0,0.0,34.0,1.54648132059,0.0,2.0,4.0,10.458489782,24.0,1.6429192007,0.0,3.0,7.0,11.0575998187,4.0,0.32493483927,0.0,1.0,1.0,0.476934234881,9.0,0.469157254561,0.0,0.0,2.0,1.40230876742,103.0,11.5264986968,0.0,26.0,34.0,216.706905904,332.0,62.4891398784,0.0,127.0,153.0,3791.18401239,43.0,6.94960903562,0.0,13.0,18.0,55.2739802818,77.0,12.7341442224,0.0,26.0,34.0,197.023172289,1300.0,278.081668115,2.0,564.0,759.0,91246.1237593,1.0,0.499565595135,0.0,1.0,1.0,0.250217202433
