,CAT max,CAT mean,CAT min,CAT per80,CAT per90,CAT var,CMS max,CMS mean,CMS min,CMS per80,CMS per90,CMS var,Crises max,Crises mean,Crises min,Crises per80,Crises per90,Crises var,Domicile max,Domicile mean,Domicile min,Domicile per80,Domicile per90,Domicile var,Evenements max,Evenements mean,Evenements min,Evenements per80,Evenements per90,Evenements var,Gestion - Accueil Telephonique max,Gestion - Accueil Telephonique mean,Gestion - Accueil Telephonique min,Gestion - Accueil Telephonique per80,Gestion - Accueil Telephonique per90,Gestion - Accueil Telephonique var,Gestion Amex max,Gestion Amex mean,Gestion Amex min,Gestion Amex per80,Gestion Amex per90,Gestion Amex var,Gestion Assurances max,Gestion Assurances mean,Gestion Assurances min,Gestion Assurances per80,Gestion Assurances per90,Gestion Assurances var,Gestion Clients max,Gestion Clients mean,Gestion Clients min,Gestion Clients per80,Gestion Clients per90,Gestion Clients var,Gestion DZ max,Gestion DZ mean,Gestion DZ min,Gestion DZ per80,Gestion DZ per90,Gestion DZ var,Gestion Relation Clienteles max,Gestion Relation Clienteles mean,Gestion Relation Clienteles min,Gestion Relation Clienteles per80,Gestion Relation Clienteles per90,Gestion Relation Clienteles var,Gestion Renault max,Gestion Renault mean,Gestion Renault min,Gestion Renault per80,Gestion Renault per90,Gestion Renault var,Gestion max,Gestion mean,Gestion min,Gestion per80,Gestion per90,Gestion var,Japon max,Japon mean,Japon min,Japon per80,Japon per90,Japon var,Manager max,Manager mean,Manager min,Manager per80,Manager per90,Manager var,Mécanicien max,Mécanicien mean,Mécanicien min,Mécanicien per80,Mécanicien per90,Mécanicien var,Médical max,Médical mean,Médical min,Médical per80,Médical per90,Médical var,Nuit max,Nuit mean,Nuit min,Nuit per80,Nuit per90,Nuit var,Prestataires max,Prestataires mean,Prestataires min,Prestataires per80,Prestataires per90,Prestataires var,RENAULT max,RENAULT mean,RENAULT min,RENAULT per80,RENAULT per90,RENAULT var,RTC max,RTC mean,RTC min,RTC per80,RTC per90,RTC var,Regulation Medicale max,Regulation Medicale mean,Regulation Medicale min,Regulation Medicale per80,Regulation Medicale per90,Regulation Medicale var,SAP max,SAP mean,SAP min,SAP per80,SAP per90,SAP var,Services max,Services mean,Services min,Services per80,Services per90,Services var,Tech. Axa max,Tech. Axa mean,Tech. Axa min,Tech. Axa per80,Tech. Axa per90,Tech. Axa var,Tech. Inter max,Tech. Inter mean,Tech. Inter min,Tech. Inter per80,Tech. Inter per90,Tech. Inter var,Tech. Total max,Tech. Total mean,Tech. Total min,Tech. Total per80,Tech. Total per90,Tech. Total var,Téléphonie max,Téléphonie mean,Téléphonie min,Téléphonie per80,Téléphonie per90,Téléphonie var,day max,day mean,day min,day per80,day per90,day var
1,3.0,1.06989247312,1.0,1.0,1.0,0.116239019378,1.0,0.0793010752688,0.0,0.0,0.0,0.0731106817754,2.0,1.20161290323,0.0,2.0,2.0,0.704923370816,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.88306451613,1.0,3.0,4.0,1.41968588547,1.0,0.208333333333,0.0,1.0,1.0,0.165152534769,1.0,0.916666666667,0.0,1.0,1.0,0.076491700314,1.0,0.391129032258,0.0,1.0,1.0,0.238467633396,1.0,0.391129032258,0.0,1.0,1.0,0.238467633396,1.0,0.135752688172,0.0,0.0,1.0,0.117481801473,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,1.90322580645,0.0,3.0,3.0,1.84526548865,2.0,0.801075268817,0.0,2.0,2.0,0.961721587867,9.0,5.85349462366,2.0,9.0,9.0,9.95293528126,9.0,6.96370967742,1.0,9.0,9.0,12.0430957756,1.0,0.193548387097,0.0,0.0,1.0,0.156297486215,12.0,6.67338709677,2.0,12.0,12.0,16.5674738419,2.0,0.784946236559,0.0,2.0,2.0,0.955035528734,2.0,1.79704301075,0.0,2.0,2.0,0.353100261943,1.0,1.0,1.0,1.0,1.0,0.0,11.0,5.51612903226,2.0,10.0,10.0,12.3577475796,14.0,6.59543010753,1.0,12.0,13.0,20.1173949695,10.0,5.29166666667,1.0,9.0,9.0,14.8044526694,5.0,3.09005376344,0.0,5.0,5.0,4.5046654076,132.0,96.4516129032,66.0,107.0,109.0,201.811922025,,,,,,
2,3.0,1.41798561151,0.0,3.0,3.0,1.09730047495,1.0,0.418705035971,0.0,1.0,1.0,0.243566356418,3.0,1.00143884892,0.0,2.0,2.0,0.662344940462,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.22230215827,1.0,4.0,4.0,1.83031579056,1.0,0.0985611510791,0.0,0.0,0.0,0.0889108151923,1.0,0.858273381295,0.0,1.0,1.0,0.121727758182,1.0,0.538129496403,0.0,1.0,1.0,0.248725080411,1.0,0.538129496403,0.0,1.0,1.0,0.248725080411,1.0,0.448920863309,0.0,1.0,1.0,0.24756902901,1.0,0.914388489209,0.0,1.0,1.0,0.0783385386723,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.4690647482,0.0,3.0,3.0,1.06419710884,2.0,1.22877697842,0.0,2.0,2.0,0.944023701125,9.0,7.40791366906,2.0,9.0,9.0,6.8637242258,9.0,4.81654676259,1.0,9.0,9.0,15.3334913063,1.0,0.272661870504,0.0,1.0,1.0,0.198460151965,13.0,8.80143884892,2.0,12.0,12.0,13.9447063515,2.0,1.05395683453,0.0,2.0,2.0,0.99708656401,2.0,1.93309352518,0.0,2.0,2.0,0.124389991247,1.0,1.0,1.0,1.0,1.0,0.0,11.0,8.15755395683,2.0,11.0,11.0,13.2012207944,14.0,9.58920863309,1.0,13.0,13.0,18.1299050608,10.0,7.44748201439,1.0,10.0,10.0,10.7931362038,5.0,3.91798561151,0.0,5.0,5.0,3.46483107251,228.0,142.611510791,76.0,218.0,223.0,2550.09950744,1.0,0.49928057554,0.0,1.0,1.0,0.250179467657
3,2.0,0.719676549865,0.0,2.0,2.0,0.909902525114,1.0,0.416442048518,0.0,1.0,1.0,0.243181937974,2.0,0.757412398922,0.0,2.0,2.0,0.73275014404,4.0,4.0,4.0,4.0,4.0,0.0,1.0,0.0242587601078,0.0,0.0,0.0,0.0236862337398,4.0,3.04312668464,1.0,4.0,4.0,1.63805791786,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.822102425876,0.0,1.0,1.0,0.14634864493,1.0,0.870619946092,0.0,1.0,1.0,0.112716810283,1.0,0.870619946092,0.0,1.0,1.0,0.112716810283,1.0,0.512803234501,0.0,1.0,1.0,0.25000454386,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.8281671159,0.0,3.0,3.0,0.401336894508,2.0,1.75471698113,0.0,2.0,2.0,0.430692502449,9.0,7.56334231806,2.0,9.0,9.0,5.86719205806,9.0,4.63544474394,1.0,9.0,9.0,15.5507590064,1.0,0.454177897574,0.0,1.0,1.0,0.248067496315,13.0,9.05997304582,3.0,13.0,13.0,13.8716536743,2.0,0.884770889488,0.0,2.0,2.0,0.984016063454,2.0,1.89150943396,0.0,2.0,2.0,0.200629142864,1.0,1.0,1.0,1.0,1.0,0.0,11.0,8.28369272237,2.0,11.0,11.0,12.8965376695,15.0,9.70822102426,0.0,14.0,14.0,24.692285707,10.0,7.45080862534,1.0,10.0,10.0,10.0063445918,6.0,4.12398921833,0.0,6.0,6.0,4.68185164115,230.0,152.811994609,73.0,221.0,224.0,2133.72929636,1.0,0.501347708895,0.0,1.0,1.0,0.250166759664
4,2.0,0.642310368824,0.0,2.0,2.0,0.859434212796,1.0,0.288100208768,0.0,1.0,1.0,0.205241304714,2.0,0.582463465553,0.0,1.0,2.0,0.634734038532,4.0,4.0,4.0,4.0,4.0,0.0,1.0,0.0340988169798,0.0,0.0,0.0,0.0329590236546,4.0,2.05219206681,1.0,4.0,4.0,1.7723437291,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.961725817676,0.0,1.0,1.0,0.0368349024876,1.0,0.771050800278,0.0,1.0,1.0,0.176654396443,1.0,0.76617954071,0.0,1.0,1.0,0.179273207297,1.0,0.661795407098,0.0,1.0,1.0,0.223978111316,1.0,0.917188587335,0.0,1.0,1.0,0.0760065751343,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.10229645094,0.0,3.0,3.0,1.68242508476,2.0,0.801670146138,0.0,2.0,2.0,0.961334256023,9.0,7.40361864997,3.0,9.0,9.0,6.44839915252,9.0,5.23242867084,1.0,9.0,9.0,15.5155771754,1.0,0.507306889353,0.0,1.0,1.0,0.250120666895,14.0,9.49269311065,3.0,13.0,13.0,15.0008170457,2.0,0.84133611691,0.0,2.0,2.0,0.974808241404,2.0,1.93458594294,0.0,2.0,2.0,0.12245896841,1.0,1.0,1.0,1.0,1.0,0.0,11.0,7.98608211552,2.0,11.0,11.0,13.4928423693,15.0,9.93389004871,1.0,14.0,14.0,21.9433980185,11.0,7.55393180237,1.0,9.0,10.0,10.2597982488,6.0,4.42797494781,0.0,6.0,6.0,5.3438686679,233.0,147.513569937,68.0,223.0,227.0,2348.38508732,1.0,0.498956158664,0.0,1.0,1.0,0.250173004344
5,2.0,0.597297297297,0.0,2.0,2.0,0.824874367268,1.0,0.422297297297,0.0,1.0,1.0,0.244127240831,2.0,0.695945945946,0.0,2.0,2.0,0.818915264149,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.90472972973,0.0,4.0,4.0,1.9713095956,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.808783783784,0.0,1.0,1.0,0.154757140508,1.0,0.499324324324,0.0,1.0,1.0,0.250168576284,1.0,0.498648648649,0.0,1.0,1.0,0.250167205745,1.0,0.440540540541,0.0,1.0,1.0,0.246631215394,1.0,0.839864864865,0.0,1.0,1.0,0.13458280796,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.30608108108,0.0,3.0,3.0,1.34844169728,2.0,1.46081081081,0.0,2.0,2.0,0.788185954717,9.0,7.39256756757,2.0,9.0,9.0,6.89176351808,9.0,5.06554054054,1.0,9.0,9.0,15.4230172871,1.0,0.175675675676,0.0,0.0,1.0,0.144911645926,13.0,9.92972972973,3.0,13.0,13.0,12.8023609817,2.0,0.647297297297,0.0,2.0,2.0,0.876192825686,2.0,1.93716216216,0.0,2.0,2.0,0.117076457797,1.0,0.983783783784,0.0,1.0,1.0,0.0159640370594,11.0,7.95405405405,2.0,11.0,11.0,13.0783473128,14.0,9.70810810811,0.0,14.0,14.0,24.7409754582,10.0,7.63918918919,1.0,10.0,10.0,10.1969756775,6.0,4.3472972973,0.0,6.0,6.0,5.59532737606,239.0,150.084459459,10.0,222.0,231.0,2328.92795305,1.0,0.498648648649,0.0,1.0,1.0,0.250167205745
6,2.0,0.743036211699,0.0,2.0,2.0,0.921380043287,1.0,0.408077994429,0.0,1.0,1.0,0.241718672658,2.0,0.641364902507,0.0,2.0,2.0,0.770942804732,4.0,3.99651810585,3.0,4.0,4.0,0.00347218852212,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.44637883008,0.0,4.0,4.0,1.47517154698,1.0,0.000696378830084,0.0,0.0,0.0,0.000696378830084,1.0,0.979805013928,0.0,1.0,1.0,0.0198009375637,1.0,0.691504178273,0.0,1.0,1.0,0.213474809042,1.0,0.691504178273,0.0,1.0,1.0,0.213474809042,1.0,0.443593314763,0.0,1.0,1.0,0.246990284666,1.0,0.983983286908,0.0,1.0,1.0,0.0157711606961,1.0,0.983286908078,0.0,1.0,1.0,0.0164452165811,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.02158774373,0.0,3.0,3.0,1.43577057836,2.0,1.22284122563,0.0,2.0,2.0,0.93846049324,9.0,7.42688022284,2.0,9.0,9.0,6.6002246853,9.0,5.48746518106,1.0,9.0,9.0,15.338518727,1.0,0.283426183844,0.0,1.0,1.0,0.203237312317,13.0,9.95194986072,3.0,13.0,13.0,14.4220798191,2.0,0.980501392758,0.0,2.0,2.0,0.997528947036,2.0,1.9352367688,0.0,2.0,2.0,0.121935205226,1.0,0.878830083565,0.0,1.0,1.0,0.106561975289,11.0,7.89693593315,2.0,11.0,11.0,13.0137606398,15.0,10.041086351,0.0,14.0,14.0,21.1878577737,10.0,7.72562674095,1.0,10.0,10.0,9.58738462434,6.0,4.69986072423,0.0,6.0,6.0,4.33981879592,237.0,146.640668524,6.0,228.0,231.0,3166.7000592,1.0,0.50069637883,0.0,1.0,1.0,0.250173730746
7,2.0,0.743088334457,0.0,2.0,2.0,0.922480874108,1.0,0.293324342549,0.0,1.0,1.0,0.207425041155,2.0,0.550910316925,0.0,2.0,2.0,0.671326768605,4.0,3.99730276467,3.0,4.0,4.0,0.00269177534323,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.64261631827,0.0,4.0,4.0,2.22306791409,1.0,0.308159136885,0.0,1.0,1.0,0.21334094092,1.0,0.9979770735,0.0,1.0,1.0,0.00202019650506,1.0,0.66149696561,0.0,1.0,1.0,0.224069822359,1.0,0.575859743763,0.0,1.0,1.0,0.244410107171,1.0,0.695212407283,0.0,1.0,1.0,0.212035093179,1.0,0.872555630479,0.0,1.0,1.0,0.11127733749,1.0,0.999325691167,0.0,1.0,1.0,0.000674308833446,2.0,2.0,2.0,2.0,2.0,0.0,3.0,1.979770735,0.0,3.0,3.0,1.08461074362,2.0,1.27916385705,0.0,2.0,2.0,0.920665427249,9.0,7.52258934592,2.0,9.0,9.0,6.15923971452,9.0,4.71746459879,1.0,9.0,9.0,15.1583115161,1.0,0.231287929872,0.0,1.0,1.0,0.177913792209,13.0,9.31759946055,3.0,13.0,13.0,14.6365793887,2.0,1.23128792987,0.0,2.0,2.0,0.941746450779,2.0,1.92987188132,0.0,2.0,2.0,0.134080078041,1.0,0.9979770735,0.0,1.0,1.0,0.00202019650506,11.0,8.29197572488,2.0,11.0,11.0,10.3067304394,14.0,10.3782872556,0.0,14.0,14.0,18.3514040821,12.0,8.93189480782,1.0,11.0,12.0,6.63301037489,6.0,4.49696561025,0.0,6.0,6.0,5.00724449747,241.0,134.754551585,68.0,230.0,233.0,3936.73998433,1.0,0.500337154417,0.0,1.0,1.0,0.250168577208
8,2.0,0.878278412912,0.0,2.0,2.0,0.972387882057,1.0,0.339609952925,0.0,1.0,1.0,0.224425958124,2.0,0.618695359785,0.0,2.0,2.0,0.730013639972,4.0,3.98991257566,3.0,4.0,4.0,0.00999238804498,1.0,0.000672494956288,0.0,0.0,0.0,0.000672494956288,4.0,2.13180901143,1.0,4.0,4.0,1.7645796997,1.0,0.08876933423,0.0,0.0,0.0,0.08094377381,1.0,0.999327505044,0.0,1.0,1.0,0.000672494956288,1.0,0.979825151311,0.0,1.0,1.0,0.0197811268771,1.0,0.726294552791,0.0,1.0,1.0,0.198924551135,1.0,0.42030934768,0.0,1.0,1.0,0.24381336319,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.918628110289,0.0,1.0,1.0,0.0748008084421,2.0,2.0,2.0,2.0,2.0,0.0,3.0,1.68527236046,0.0,3.0,3.0,1.38136437732,2.0,1.16476126429,0.0,2.0,2.0,0.915634919414,9.0,7.25891055817,2.0,9.0,9.0,7.33332398055,9.0,4.77740416947,1.0,9.0,9.0,14.8474567834,1.0,0.270342972428,0.0,1.0,1.0,0.197390393731,12.0,8.97713517149,3.0,12.0,12.0,12.6858833081,2.0,1.31741761937,0.0,2.0,2.0,0.896486462758,2.0,1.96503026227,0.0,2.0,2.0,0.0674169405371,1.0,0.997982515131,0.0,1.0,1.0,0.00201476954603,11.0,8.11163416274,2.0,11.0,11.0,13.7991041245,15.0,9.89240080699,0.0,14.0,14.0,23.3033540573,12.0,10.4229993275,1.0,12.0,12.0,4.6749215498,6.0,4.49428379287,0.0,6.0,6.0,4.97288116571,238.0,131.248150639,67.0,231.0,233.0,4208.83138117,1.0,0.499663752522,0.0,1.0,1.0,0.250168123739
9,2.0,0.711111111111,0.0,2.0,2.0,0.903281599876,1.0,0.43125,0.0,1.0,1.0,0.245443884642,2.0,0.624305555556,0.0,2.0,2.0,0.755906397189,4.0,4.0,4.0,4.0,4.0,0.0,1.0,0.00208333333333,0.0,0.0,0.0,0.00208043780403,4.0,2.48819444444,1.0,4.0,4.0,1.3466291213,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.861805555556,0.0,1.0,1.0,0.119179503513,1.0,0.563888888889,0.0,1.0,1.0,0.246089105088,1.0,0.379861111111,0.0,1.0,1.0,0.235730349008,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.998611111111,0.0,1.0,1.0,0.00138792371245,2.0,2.0,2.0,2.0,2.0,0.0,3.0,1.90208333333,0.0,3.0,3.0,1.34342859625,2.0,0.873611111111,0.0,2.0,2.0,0.915216971662,9.0,7.27916666667,2.0,9.0,9.0,7.44529186935,9.0,4.59305555556,1.0,9.0,9.0,15.0504034437,1.0,0.218055555556,0.0,1.0,1.0,0.1706258204,12.0,8.46111111111,3.0,12.0,12.0,12.2375415026,2.0,0.809722222222,0.0,2.0,2.0,0.960294571848,2.0,1.95555555556,0.0,2.0,2.0,0.0869739788433,1.0,0.997222222222,0.0,1.0,1.0,0.00277198671917,11.0,8.32638888889,2.0,11.0,11.0,12.3631669369,14.0,9.86388888889,0.0,13.0,14.0,22.9932746506,12.0,9.15486111111,1.0,12.0,12.0,15.3582112385,6.0,4.39027777778,0.0,6.0,6.0,5.63215002702,240.0,138.572222222,68.0,231.20000000000005,235.0,3546.68970736,1.0,0.5,0.0,1.0,1.0,0.250173731758
10,2.0,0.746117488184,0.0,2.0,2.0,0.92604065916,1.0,0.378798109386,0.0,1.0,1.0,0.235469095023,2.0,0.670492910196,0.0,2.0,2.0,0.827838202821,4.0,4.0,4.0,4.0,4.0,0.0,1.0,0.0762997974342,0.0,0.0,0.0,0.0705257587094,4.0,2.6326806212,0.0,4.0,4.0,1.42039071482,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.888588791357,0.0,1.0,1.0,0.0990656422797,1.0,0.982444294396,0.0,1.0,1.0,0.0172591565232,1.0,0.982444294396,0.0,1.0,1.0,0.0172591565232,1.0,0.437542201215,0.0,1.0,1.0,0.246265306495,1.0,0.984469952735,0.0,1.0,1.0,0.0152991952114,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,1.87305874409,0.0,3.0,3.0,0.97846962425,2.0,1.11816340311,0.0,2.0,2.0,0.985352300308,9.0,7.40108035111,3.0,9.0,9.0,6.14172856178,9.0,4.81769074949,1.0,9.0,9.0,15.3991733124,1.0,0.293720459149,0.0,1.0,1.0,0.207588919101,12.0,8.45172180959,3.0,12.0,12.0,13.1059446685,2.0,0.794733288319,0.0,2.0,2.0,0.957837107871,2.0,1.9270762998,0.0,2.0,2.0,0.133867729985,1.0,1.0,1.0,1.0,1.0,0.0,11.0,8.72383524646,2.0,11.0,11.0,10.2473301458,14.0,9.26333558406,0.0,13.0,14.0,23.3616885961,12.0,9.3396353815,1.0,12.0,12.0,12.513623921,6.0,4.49628629305,0.0,6.0,6.0,4.88393890176,242.0,143.422012154,71.0,234.0,236.0,3603.14948811,1.0,0.498311951384,0.0,1.0,1.0,0.250166067485
