,CAT max,CAT mean,CAT min,CAT per80,CAT per90,CAT var,CMS max,CMS mean,CMS min,CMS per80,CMS per90,CMS var,Crises max,Crises mean,Crises min,Crises per80,Crises per90,Crises var,Domicile max,Domicile mean,Domicile min,Domicile per80,Domicile per90,Domicile var,Evenements max,Evenements mean,Evenements min,Evenements per80,Evenements per90,Evenements var,Gestion - Accueil Telephonique max,Gestion - Accueil Telephonique mean,Gestion - Accueil Telephonique min,Gestion - Accueil Telephonique per80,Gestion - Accueil Telephonique per90,Gestion - Accueil Telephonique var,Gestion Amex max,Gestion Amex mean,Gestion Amex min,Gestion Amex per80,Gestion Amex per90,Gestion Amex var,Gestion Assurances max,Gestion Assurances mean,Gestion Assurances min,Gestion Assurances per80,Gestion Assurances per90,Gestion Assurances var,Gestion Clients max,Gestion Clients mean,Gestion Clients min,Gestion Clients per80,Gestion Clients per90,Gestion Clients var,Gestion DZ max,Gestion DZ mean,Gestion DZ min,Gestion DZ per80,Gestion DZ per90,Gestion DZ var,Gestion Relation Clienteles max,Gestion Relation Clienteles mean,Gestion Relation Clienteles min,Gestion Relation Clienteles per80,Gestion Relation Clienteles per90,Gestion Relation Clienteles var,Gestion Renault max,Gestion Renault mean,Gestion Renault min,Gestion Renault per80,Gestion Renault per90,Gestion Renault var,Gestion max,Gestion mean,Gestion min,Gestion per80,Gestion per90,Gestion var,Japon max,Japon mean,Japon min,Japon per80,Japon per90,Japon var,Manager max,Manager mean,Manager min,Manager per80,Manager per90,Manager var,Mécanicien max,Mécanicien mean,Mécanicien min,Mécanicien per80,Mécanicien per90,Mécanicien var,Médical max,Médical mean,Médical min,Médical per80,Médical per90,Médical var,Nuit max,Nuit mean,Nuit min,Nuit per80,Nuit per90,Nuit var,Prestataires max,Prestataires mean,Prestataires min,Prestataires per80,Prestataires per90,Prestataires var,RENAULT max,RENAULT mean,RENAULT min,RENAULT per80,RENAULT per90,RENAULT var,RTC max,RTC mean,RTC min,RTC per80,RTC per90,RTC var,Regulation Medicale max,Regulation Medicale mean,Regulation Medicale min,Regulation Medicale per80,Regulation Medicale per90,Regulation Medicale var,SAP max,SAP mean,SAP min,SAP per80,SAP per90,SAP var,Services max,Services mean,Services min,Services per80,Services per90,Services var,Tech. Axa max,Tech. Axa mean,Tech. Axa min,Tech. Axa per80,Tech. Axa per90,Tech. Axa var,Tech. Inter max,Tech. Inter mean,Tech. Inter min,Tech. Inter per80,Tech. Inter per90,Tech. Inter var,Tech. Total max,Tech. Total mean,Tech. Total min,Tech. Total per80,Tech. Total per90,Tech. Total var,Téléphonie max,Téléphonie mean,Téléphonie min,Téléphonie per80,Téléphonie per90,Téléphonie var,day max,day mean,day min,day per80,day per90,day var
1,2.0,1.37202380952,0.0,2.0,2.0,0.859901710312,1.0,0.723214285714,0.0,1.0,1.0,0.200473706621,2.0,0.150297619048,0.0,0.0,0.0,0.241162355404,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.34672619048,1.0,4.0,4.0,0.951136807182,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.84375,0.0,1.0,1.0,0.132032414307,1.0,0.84375,0.0,1.0,1.0,0.132032414307,1.0,0.855654761905,0.0,1.0,1.0,0.123693758427,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.23363095238,0.0,3.0,3.0,0.975141491023,2.0,1.80803571429,0.0,2.0,2.0,0.322260219289,9.0,8.96726190476,3.0,9.0,9.0,0.0764228940458,9.0,2.31994047619,1.0,1.0,9.0,8.43846914697,1.0,0.428571428571,0.0,1.0,1.0,0.245262933788,14.0,5.62053571429,4.0,6.0,6.0,3.95266260379,2.0,1.42857142857,0.0,2.0,2.0,0.817543112625,2.0,1.9880952381,0.0,2.0,2.0,0.0237030728834,1.0,1.0,1.0,1.0,1.0,0.0,11.0,10.4806547619,2.0,11.0,11.0,1.16803056916,13.0,11.2946428571,6.0,12.0,12.0,0.649270811156,12.0,11.4166666667,6.0,12.0,12.0,0.288127173373,6.0,5.88541666667,4.0,6.0,6.0,0.110547069051,324.0,191.950892857,91.0,243.0,244.0,4603.81725703,,,,,,
2,2.0,0.958333333333,0.0,2.0,2.0,0.993296921549,1.0,0.752976190476,0.0,1.0,1.0,0.186187757129,1.0,0.00297619047619,0.0,0.0,0.0,0.00297027947227,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.84126984127,1.0,4.0,4.0,0.918175943002,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.970238095238,0.0,1.0,1.0,0.0289048091928,1.0,0.678571428571,0.0,1.0,1.0,0.21832884097,1.0,0.678571428571,0.0,1.0,1.0,0.21832884097,1.0,0.875992063492,0.0,1.0,1.0,0.108737843035,1.0,0.999007936508,0.0,1.0,1.0,0.000992063492064,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.92261904762,0.0,2.0,2.0,0.146935735565,3.0,1.54265873016,0.0,3.0,3.0,1.40433532731,2.0,1.2123015873,0.0,2.0,2.0,0.955876326035,9.0,8.72123015873,7.0,9.0,9.0,0.350214175376,9.0,1.50396825397,1.0,2.0,2.0,0.452814426002,1.0,0.286706349206,0.0,1.0,1.0,0.20470890276,10.0,4.78670634921,3.0,5.0,5.0,0.422186559165,2.0,0.839285714286,0.0,2.0,2.0,0.975138317492,2.0,1.84821428571,0.0,2.0,2.0,0.275845864662,1.0,1.0,1.0,1.0,1.0,0.0,11.0,9.69047619048,8.0,11.0,11.0,1.16725776706,13.0,9.77083333333,6.0,12.0,12.0,5.33074726912,12.0,11.2132936508,11.0,12.0,12.0,0.167966102363,7.0,5.82341269841,4.0,7.0,7.0,1.59142746804,326.0,217.452380952,125.0,317.0,321.0,4573.39792878,1.0,0.5,0.0,1.0,1.0,0.250248262165
3,2.0,0.673931996513,0.0,2.0,2.0,0.890096480537,1.0,0.363557105493,0.0,1.0,1.0,0.231585241719,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.97907585004,0.0,4.0,4.0,0.0833314314145,1.0,0.00174367916303,0.0,0.0,0.0,0.00174215762799,4.0,3.42545771578,0.0,4.0,4.0,0.61812969869,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.987794245859,0.0,1.0,1.0,0.012067294452,1.0,0.625108979948,0.0,1.0,1.0,0.234552235059,1.0,0.625108979948,0.0,1.0,1.0,0.234552235059,1.0,0.869224062772,0.0,1.0,1.0,0.113772783085,1.0,0.98866608544,0.0,1.0,1.0,0.0112152348261,1.0,0.992153443766,0.0,1.0,1.0,0.00779178097199,2.0,1.97994768963,0.0,2.0,2.0,0.0388645696871,3.0,1.28945074106,0.0,3.0,3.0,1.05401601568,2.0,1.11072362685,0.0,2.0,2.0,0.988602180968,9.0,8.62772449869,0.0,9.0,9.0,0.741743770455,2.0,1.44376634699,0.0,2.0,2.0,0.257524371188,1.0,0.16652136007,0.0,0.0,1.0,0.138913106655,6.0,4.7218831735,0.0,5.0,6.0,0.86586451339,2.0,1.35135135135,0.0,2.0,2.0,0.877317107684,2.0,1.85701830863,0.0,2.0,2.0,0.260515709089,1.0,0.990409764603,0.0,1.0,1.0,0.00950655096914,11.0,9.83260680035,0.0,11.0,11.0,1.86724302414,14.0,10.3783783784,0.0,13.0,13.0,9.73279562285,12.0,11.1107236269,0.0,11.0,12.0,1.02001579353,7.0,5.93984306888,0.0,7.0,7.0,1.89777414638,334.0,217.857890148,125.0,320.0,326.0,4531.60893202,1.0,0.502179598954,0.0,1.0,1.0,0.25021339529
4,2.0,0.697822141561,0.0,2.0,2.0,0.904972545994,1.0,0.411978221416,0.0,1.0,1.0,0.242472195711,1.0,0.000907441016334,0.0,0.0,0.0,0.000907441016334,4.0,4.0,4.0,4.0,4.0,0.0,1.0,0.0989110707804,0.0,0.0,0.0,0.0892086224205,4.0,2.90108892922,2.0,4.0,4.0,0.906647314519,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.845735027223,0.0,1.0,1.0,0.130585789853,1.0,0.449183303085,0.0,1.0,1.0,0.247642384171,1.0,0.449183303085,0.0,1.0,1.0,0.247642384171,1.0,0.761343012704,0.0,1.0,1.0,0.181864861345,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.92831215971,1.0,2.0,2.0,0.0666091377085,3.0,1.58257713249,0.0,3.0,3.0,1.45684421521,2.0,1.0108892922,0.0,2.0,2.0,1.00078958083,9.0,8.70508166969,7.0,9.0,9.0,0.233561800772,2.0,1.44283121597,1.0,2.0,2.0,0.24695582798,1.0,0.194192377495,0.0,0.0,1.0,0.156623824901,7.0,4.11887477314,2.0,5.0,5.0,1.04035186623,2.0,1.0054446461,0.0,2.0,2.0,1.00087859412,2.0,1.90653357532,0.0,2.0,2.0,0.175633931206,1.0,1.0,1.0,1.0,1.0,0.0,11.0,9.82849364791,8.0,11.0,11.0,1.2884516798,14.0,9.36842105263,6.0,12.0,12.0,5.32281657823,12.0,11.2622504537,11.0,12.0,12.0,0.193650879995,7.0,5.87658802178,4.0,7.0,7.0,1.89029606809,341.0,217.503629764,98.0,324.0,330.0,5136.0067988,1.0,0.499092558984,0.0,1.0,1.0,0.250226242106
5,2.0,0.544821583986,0.0,2.0,2.0,0.790018892356,1.0,0.292428198433,0.0,1.0,1.0,0.207094185824,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,1.0,0.00174064403829,0.0,0.0,0.0,0.00173912779784,4.0,2.4865100087,0.0,4.0,4.0,1.22564538775,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.917319408181,0.0,1.0,1.0,0.0759105782031,1.0,0.600522193211,0.0,1.0,1.0,0.240104256693,1.0,0.600522193211,0.0,1.0,1.0,0.240104256693,1.0,0.621409921671,0.0,1.0,1.0,0.235464560912,1.0,0.947780678851,0.0,1.0,1.0,0.0495355755497,1.0,0.982593559617,0.0,1.0,1.0,0.0171183546972,2.0,1.76501305483,1.0,2.0,2.0,0.179924673174,3.0,1.29416884247,0.0,3.0,3.0,1.27575865091,2.0,1.03220191471,0.0,2.0,2.0,0.99983321355,9.0,8.61705831158,7.0,9.0,9.0,0.358454405133,3.0,1.46649260226,1.0,2.0,2.0,0.252578366888,1.0,0.178416013925,0.0,0.0,1.0,0.146711426085,6.0,3.83115752829,2.0,5.0,5.0,0.961014425512,2.0,0.579634464752,0.0,2.0,2.0,0.822267810518,2.0,1.92080069626,0.0,2.0,2.0,0.14790319108,1.0,0.982593559617,0.0,1.0,1.0,0.0171183546972,11.0,9.83115752829,8.0,11.0,11.0,0.945334983003,12.0,8.84856396867,6.0,10.0,11.0,3.1861063855,12.0,11.1871192341,11.0,11.0,12.0,0.15223812253,7.0,5.58224543081,4.0,7.0,7.0,1.57968450069,352.0,224.758920801,112.0,329.0,341.0,4715.81203925,1.0,0.50043516101,0.0,1.0,1.0,0.250217580505
6,2.0,0.659420289855,0.0,2.0,2.0,0.877553970068,1.0,0.349637681159,0.0,1.0,1.0,0.227597330075,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.95652173913,0.0,4.0,4.0,0.172178643226,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.52264492754,0.0,4.0,4.0,1.62777323374,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.773550724638,0.0,1.0,1.0,0.175328813381,1.0,0.573369565217,0.0,1.0,1.0,0.244838681067,1.0,0.573369565217,0.0,1.0,1.0,0.244838681067,1.0,0.865942028986,0.0,1.0,1.0,0.116191677507,1.0,0.899456521739,0.0,1.0,1.0,0.0905164768024,1.0,0.942934782609,0.0,1.0,1.0,0.0538575623793,2.0,1.52536231884,0.0,2.0,2.0,0.27134166371,3.0,1.47192028986,0.0,3.0,3.0,1.13973665366,2.0,1.14221014493,0.0,2.0,2.0,0.97975793948,10.0,8.53804347826,0.0,9.0,9.0,1.20798021207,2.0,1.44293478261,0.0,2.0,2.0,0.268726102724,1.0,0.319746376812,0.0,1.0,1.0,0.217705828636,6.0,3.65670289855,0.0,4.0,5.0,0.923744694969,2.0,0.590579710145,0.0,2.0,2.0,0.833129672698,2.0,1.86684782609,0.0,2.0,2.0,0.244267117348,1.0,0.942934782609,0.0,1.0,1.0,0.0538575623793,11.0,9.65489130435,0.0,11.0,11.0,2.01406490205,12.0,8.94474637681,0.0,10.0,11.0,3.71135950044,12.0,11.0643115942,0.0,11.0,12.0,1.49812681488,6.0,4.83061594203,0.0,5.0,5.0,0.563304787996,572.0,356.683876812,178.0,525.0,562.0,13906.0803926,1.0,0.5,0.0,1.0,1.0,0.250226654578
7,2.0,0.71839581517,0.0,2.0,2.0,0.914521682635,1.0,0.380993897123,0.0,1.0,1.0,0.236043339404,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.99651264167,0.0,4.0,4.0,0.0139494333043,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.98517872711,0.0,4.0,4.0,1.06173476297,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.816913687881,0.0,1.0,1.0,0.149696225528,1.0,0.513513513514,0.0,1.0,1.0,0.25003537569,1.0,0.513513513514,0.0,1.0,1.0,0.25003537569,1.0,0.888404533566,0.0,1.0,1.0,0.099228429578,1.0,0.985178727114,0.0,1.0,1.0,0.0146143441195,1.0,0.986050566696,0.0,1.0,1.0,0.0137668490987,2.0,1.46992153444,0.0,2.0,2.0,0.251057847241,3.0,1.36965998256,0.0,3.0,3.0,1.30302283368,2.0,1.18918918919,0.0,2.0,2.0,0.965048818452,9.0,8.64254577158,0.0,9.0,9.0,0.41836279786,2.0,1.42720139494,0.0,2.0,2.0,0.246659089422,1.0,0.251961639058,0.0,1.0,1.0,0.188641436573,7.0,3.79773321709,0.0,4.0,5.0,0.746137963669,2.0,0.880557977332,0.0,2.0,2.0,0.986593754707,2.0,1.85265911072,0.0,2.0,2.0,0.267102434304,1.0,0.987794245859,0.0,1.0,1.0,0.012067294452,11.0,9.85004359198,0.0,11.0,11.0,1.43473603649,12.0,9.01046207498,0.0,11.0,11.0,3.35940179328,12.0,11.1482127289,0.0,11.0,12.0,0.241539123991,7.0,5.38535309503,0.0,6.0,6.0,0.495352471201,576.0,383.727986051,1.0,556.0,565.0,15567.6240241,1.0,0.502179598954,0.0,1.0,1.0,0.25021339529
8,2.0,0.722222222222,0.0,2.0,2.0,0.909740322425,1.0,0.291666666667,0.0,1.0,1.0,0.206776715899,1.0,0.0494791666667,0.0,0.0,0.0,0.0470718397046,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.77604166667,1.0,4.0,4.0,1.30687988705,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.664930555556,0.0,1.0,1.0,0.222991480838,1.0,0.808159722222,0.0,1.0,1.0,0.155172283763,1.0,0.808159722222,0.0,1.0,1.0,0.155172283763,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.36458333333,1.0,2.0,2.0,0.231863596872,3.0,1.42013888889,0.0,3.0,3.0,1.12828217009,2.0,1.49652777778,0.0,2.0,2.0,0.731525726421,9.0,8.66145833333,7.0,9.0,9.0,0.321432450043,3.0,1.42100694444,1.0,2.0,2.0,0.24570949778,1.0,0.407118055556,0.0,1.0,1.0,0.241582651559,5.0,3.80208333333,3.0,5.0,5.0,0.591550825369,2.0,0.879340277778,0.0,2.0,2.0,0.985428582633,2.0,1.86371527778,0.0,2.0,2.0,0.246397305483,1.0,1.0,1.0,1.0,1.0,0.0,11.0,9.57204861111,8.0,11.0,11.0,1.16248476566,12.0,9.00868055556,6.0,11.0,11.0,3.25448583357,12.0,11.2621527778,11.0,12.0,12.0,0.193596751617,7.0,5.95138888889,5.0,6.0,6.0,0.117530649677,577.0,389.283854167,249.0,558.0,568.0,13192.1999824,1.0,0.5,0.0,1.0,1.0,0.250217202433
9,2.0,0.74365942029,0.0,2.0,2.0,0.926976986348,1.0,0.366847826087,0.0,1.0,1.0,0.23248107927,1.0,0.0661231884058,0.0,0.0,0.0,0.0618068968689,4.0,4.0,4.0,4.0,4.0,0.0,1.0,0.00271739130435,0.0,0.0,0.0,0.0027124640309,4.0,2.97373188406,1.0,4.0,4.0,1.03013438317,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.76268115942,0.0,1.0,1.0,0.181162705139,1.0,0.76268115942,0.0,1.0,1.0,0.181162705139,1.0,0.597826086957,0.0,1.0,1.0,0.240648035003,1.0,0.986413043478,0.0,1.0,1.0,0.0134145019512,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.47101449275,1.0,2.0,2.0,0.249385733244,3.0,1.59329710145,0.0,3.0,3.0,1.06109736949,2.0,1.26811594203,0.0,2.0,2.0,0.885437607579,9.0,8.26811594203,7.0,9.0,9.0,0.466579946654,2.0,1.45018115942,1.0,2.0,2.0,0.24774248755,1.0,0.739130434783,0.0,1.0,1.0,0.192991446253,5.0,3.83786231884,3.0,4.0,5.0,0.525818091634,2.0,0.675724637681,0.0,2.0,2.0,0.895656772702,2.0,1.9393115942,0.0,2.0,2.0,0.116893813972,1.0,1.0,1.0,1.0,1.0,0.0,12.0,10.0516304348,8.0,11.0,12.0,1.32915418424,12.0,8.9981884058,7.0,10.0,11.0,2.71078547308,12.0,11.1739130435,11.0,11.0,12.0,0.143797548189,7.0,5.90307971014,5.0,6.0,6.0,0.241731213949,586.0,388.913949275,246.0,554.0,571.0,13209.1775387,1.0,0.5,0.0,1.0,1.0,0.250226654578
10,2.0,0.738488271069,0.0,2.0,2.0,0.925465190949,1.0,0.444830582103,0.0,1.0,1.0,0.247171079968,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,1.0,0.0999131190269,0.0,0.0,0.0,0.0900086880973,4.0,2.67854039965,1.0,4.0,4.0,0.926139085106,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.774109470026,0.0,1.0,1.0,0.175016054093,1.0,0.530842745439,0.0,1.0,1.0,0.249265289163,1.0,0.530842745439,0.0,1.0,1.0,0.249265289163,1.0,0.780191138141,0.0,1.0,1.0,0.171642050391,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.51520417029,1.0,2.0,2.0,0.249986023496,3.0,1.44830582103,0.0,3.0,3.0,1.05102104031,2.0,0.97393570808,0.0,2.0,2.0,0.997580931515,8.0,7.71937445699,6.0,8.0,8.0,0.245528651834,2.0,1.42832319722,1.0,2.0,2.0,0.245075359801,1.0,0.633362293658,0.0,1.0,1.0,0.232416424281,6.0,3.88792354474,3.0,4.0,5.0,0.43525403241,2.0,0.874891398784,0.0,2.0,2.0,0.984334227326,2.0,1.85143353606,0.0,2.0,2.0,0.270952291013,1.0,0.989574283232,0.0,1.0,1.0,0.0103259925207,11.0,10.1077324066,9.0,11.0,11.0,0.668383636158,12.0,7.30842745439,6.0,8.0,9.0,0.625659351037,12.0,11.2328410078,10.0,12.0,12.0,0.180520530352,7.0,5.73066898349,4.0,6.0,6.0,0.273484682507,600.0,408.576020851,260.0,582.0,587.0,14712.5209549,1.0,0.499565595135,0.0,1.0,1.0,0.250217202433
