,CAT max,CAT mean,CAT min,CAT per80,CAT per90,CAT var,CMS max,CMS mean,CMS min,CMS per80,CMS per90,CMS var,Crises max,Crises mean,Crises min,Crises per80,Crises per90,Crises var,Domicile max,Domicile mean,Domicile min,Domicile per80,Domicile per90,Domicile var,Evenements max,Evenements mean,Evenements min,Evenements per80,Evenements per90,Evenements var,Gestion - Accueil Telephonique max,Gestion - Accueil Telephonique mean,Gestion - Accueil Telephonique min,Gestion - Accueil Telephonique per80,Gestion - Accueil Telephonique per90,Gestion - Accueil Telephonique var,Gestion Amex max,Gestion Amex mean,Gestion Amex min,Gestion Amex per80,Gestion Amex per90,Gestion Amex var,Gestion Assurances max,Gestion Assurances mean,Gestion Assurances min,Gestion Assurances per80,Gestion Assurances per90,Gestion Assurances var,Gestion Clients max,Gestion Clients mean,Gestion Clients min,Gestion Clients per80,Gestion Clients per90,Gestion Clients var,Gestion DZ max,Gestion DZ mean,Gestion DZ min,Gestion DZ per80,Gestion DZ per90,Gestion DZ var,Gestion Relation Clienteles max,Gestion Relation Clienteles mean,Gestion Relation Clienteles min,Gestion Relation Clienteles per80,Gestion Relation Clienteles per90,Gestion Relation Clienteles var,Gestion Renault max,Gestion Renault mean,Gestion Renault min,Gestion Renault per80,Gestion Renault per90,Gestion Renault var,Gestion max,Gestion mean,Gestion min,Gestion per80,Gestion per90,Gestion var,Japon max,Japon mean,Japon min,Japon per80,Japon per90,Japon var,Manager max,Manager mean,Manager min,Manager per80,Manager per90,Manager var,Mécanicien max,Mécanicien mean,Mécanicien min,Mécanicien per80,Mécanicien per90,Mécanicien var,Médical max,Médical mean,Médical min,Médical per80,Médical per90,Médical var,Nuit max,Nuit mean,Nuit min,Nuit per80,Nuit per90,Nuit var,Prestataires max,Prestataires mean,Prestataires min,Prestataires per80,Prestataires per90,Prestataires var,RENAULT max,RENAULT mean,RENAULT min,RENAULT per80,RENAULT per90,RENAULT var,RTC max,RTC mean,RTC min,RTC per80,RTC per90,RTC var,Regulation Medicale max,Regulation Medicale mean,Regulation Medicale min,Regulation Medicale per80,Regulation Medicale per90,Regulation Medicale var,SAP max,SAP mean,SAP min,SAP per80,SAP per90,SAP var,Services max,Services mean,Services min,Services per80,Services per90,Services var,Tech. Axa max,Tech. Axa mean,Tech. Axa min,Tech. Axa per80,Tech. Axa per90,Tech. Axa var,Tech. Inter max,Tech. Inter mean,Tech. Inter min,Tech. Inter per80,Tech. Inter per90,Tech. Inter var,Tech. Total max,Tech. Total mean,Tech. Total min,Tech. Total per80,Tech. Total per90,Tech. Total var,Téléphonie max,Téléphonie mean,Téléphonie min,Téléphonie per80,Téléphonie per90,Téléphonie var,day max,day mean,day min,day per80,day per90,day var
1,13.0,0.283333333333,0.0,0.0,0.0,2.37282913165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.266666666667,0.0,0.0,1.0,0.432492997199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.141666666667,0.0,0.0,1.0,0.122619047619,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00833333333333,0.0,0.0,0.0,0.00833333333333,12.0,1.9,0.0,4.0,6.1000000000000085,7.80504201681,33.0,4.3,0.0,8.0,14.100000000000009,51.7075630252,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.991666666667,0.0,2.0,3.1000000000000085,3.47051820728,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.108333333333,0.0,0.0,0.0,0.147829131653,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.4,0.0,2.0,5.0,5.38487394958,77.0,12.7333333333,0.0,28.0,37.60000000000005,328.163585434,15.0,2.1,0.0,3.0,7.1000000000000085,13.418487395,17.0,2.18333333333,0.0,4.0,7.0,12.2350140056,314.0,26.525,0.0,34.2,71.70000000000006,2473.14222689,,,,,,
2,130.0,23.5625,0.0,65.0,93.5,1418.3244403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,7.91369047619,0.0,17.0,29.5,150.377603056,0.0,0.0,0.0,0.0,0.0,0.0,54.0,3.38392857143,0.0,1.0,10.5,86.9476812367,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.410714285714,0.0,0.0,0.5,2.09349680171,5.0,0.127976190476,0.0,0.0,0.0,0.219394100924,1.0,0.0178571428571,0.0,0.0,0.0,0.0175906183369,5.0,0.178571428571,0.0,0.0,0.0,0.451599147122,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0208333333333,0.0,0.0,0.0,0.020460199005,5.0,0.657738095238,0.0,1.0,2.0,1.07952203269,2.0,0.0178571428571,0.0,0.0,0.0,0.0235607675906,6.0,0.306547619048,0.0,0.0,1.0,0.678882373845,28.0,6.25892857143,0.0,13.0,17.0,52.8611140725,41.0,3.3125,0.0,7.0,11.5,33.6483208955,0.0,0.0,0.0,0.0,0.0,0.0,42.0,9.8125,0.0,20.0,26.0,110.708022388,19.0,1.875,0.0,4.0,8.5,13.25,6.0,0.497023809524,0.0,1.0,2.0,0.9611851457,11.0,0.741071428571,0.0,0.0,3.0,3.1954424307,47.0,8.21726190476,0.0,18.0,24.0,104.845193674,251.0,53.6041666667,0.0,115.0,139.0,3152.35926617,29.0,4.69047619048,0.0,9.0,13.0,33.1516702203,75.0,14.693452381,0.0,32.0,44.0,318.929628643,262.0,52.2232142857,0.0,120.0,167.0,4658.9321162,1.0,0.5,0.0,1.0,1.0,0.250746268657
3,148.0,29.3571428571,0.0,81.0,110.0,2086.46311301,1.0,0.00595238095238,0.0,0.0,0.0,0.00593461265103,0.0,0.0,0.0,0.0,0.0,0.0,48.0,8.39583333333,0.0,20.0,32.0,171.977176617,0.0,0.0,0.0,0.0,0.0,0.0,40.0,3.26785714286,0.0,1.0,9.5,75.139978678,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.360119047619,0.0,0.0,1.0,1.53261371713,4.0,0.133928571429,0.0,0.0,0.0,0.223800639659,2.0,0.0505952380952,0.0,0.0,0.0,0.0720593461265,6.0,0.169642857143,0.0,0.0,0.0,0.541284648188,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00892857142857,0.0,0.0,0.0,0.00887526652452,7.0,0.580357142857,0.0,1.0,2.0,0.871135394456,1.0,0.0238095238095,0.0,0.0,0.0,0.0233120113717,6.0,0.330357142857,0.0,0.0,1.0,0.68158315565,29.0,6.26488095238,0.0,13.0,17.0,52.46992715,71.0,5.36011904762,0.0,10.0,18.0,92.093807747,1.0,0.00297619047619,0.0,0.0,0.0,0.00297619047619,59.0,12.5714285714,0.0,26.0,32.5,193.768017058,15.0,1.86607142857,0.0,4.0,8.0,12.8745469083,5.0,0.4375,0.0,1.0,1.0,0.646828358209,10.0,0.72619047619,0.0,1.0,3.0,2.95167022033,41.0,8.57142857143,0.0,19.0,24.5,107.58891258,286.0,70.8452380952,0.0,150.0,184.5,5676.7938877,20.0,4.75595238095,0.0,10.0,13.0,26.555188344,87.0,16.1011904762,0.0,33.0,41.0,324.288237385,268.0,53.4375,0.0,126.0,168.5,4520.56921642,1.0,0.5,0.0,1.0,1.0,0.250746268657
4,175.0,27.9851190476,0.0,76.0,103.5,1970.63559879,1.0,0.00892857142857,0.0,0.0,0.0,0.00887526652452,0.0,0.0,0.0,0.0,0.0,0.0,46.0,7.95238095238,0.0,19.0,30.0,153.269367448,0.0,0.0,0.0,0.0,0.0,0.0,41.0,3.33333333333,0.0,1.0,10.0,79.4109452736,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.360119047619,0.0,0.0,0.0,1.68186744847,4.0,0.107142857143,0.0,0.0,0.0,0.155650319829,2.0,0.0357142857143,0.0,0.0,0.0,0.0405117270789,4.0,0.127976190476,0.0,0.0,0.0,0.291035891969,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00892857142857,0.0,0.0,0.0,0.00887526652452,7.0,0.818452380952,0.0,2.0,2.0,1.68335998579,2.0,0.047619047619,0.0,0.0,0.0,0.0574271499645,7.0,0.35119047619,0.0,1.0,1.0,0.783759772566,29.0,6.02083333333,0.0,13.0,17.0,47.7637437811,35.0,3.3125,0.0,7.0,11.0,33.5289179104,0.0,0.0,0.0,0.0,0.0,0.0,60.0,11.4821428571,0.0,23.0,30.5,166.686247335,17.0,1.88392857143,0.0,5.0,8.0,12.9626066098,4.0,0.372023809524,0.0,1.0,1.0,0.502976190476,13.0,0.761904761905,0.0,1.0,3.0,3.29239516702,52.0,9.37797619048,0.0,19.0,29.0,130.910438877,318.0,62.3452380952,0.0,134.0,160.0,4861.64761905,19.0,4.17261904762,0.0,9.0,12.0,21.4745913291,70.0,14.744047619,0.0,33.0,42.0,304.483546553,248.0,53.318452381,0.0,127.0,165.0,4258.86843461,1.0,0.5,0.0,1.0,1.0,0.250746268657
5,150.0,35.9833333333,0.0,89.0,105.1,1956.4181311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,10.8958333333,0.0,26.0,32.0,196.930526499,0.0,0.0,0.0,0.0,0.0,0.0,48.0,3.87083333333,0.0,6.0,17.099999999999994,70.8326185495,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.479166666667,0.0,0.0,2.0,1.75688633194,3.0,0.2,0.0,0.0,1.0,0.294560669456,3.0,0.0291666666667,0.0,0.0,0.0,0.0535390516039,3.0,0.158333333333,0.0,0.0,0.0,0.284449093445,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0208333333333,0.0,0.0,0.0,0.0288528591353,7.0,0.704166666667,0.0,1.0,2.0,1.24684449093,1.0,0.0291666666667,0.0,0.0,0.0,0.0284344490934,5.0,0.458333333333,0.0,1.0,2.0,0.784867503487,29.0,7.5,0.0,15.0,19.0,62.0753138075,43.0,3.15416666667,0.0,6.200000000000017,10.099999999999994,35.5535390516,0.0,0.0,0.0,0.0,0.0,0.0,60.0,12.75,0.0,26.200000000000017,32.0,182.121338912,17.0,2.5375,0.0,6.0,10.0,16.2328974895,4.0,0.416666666667,0.0,1.0,1.0,0.520223152022,13.0,1.04166666667,0.0,2.0,4.0,4.59239888424,43.0,10.8041666667,0.0,23.0,30.0,152.24182357,323.0,68.9708333333,0.0,138.20000000000002,158.1,5015.90291144,22.0,5.025,0.0,10.0,12.0,26.560041841,71.0,16.9625,0.0,36.20000000000002,43.0,336.379341004,323.0,92.7166666667,0.0,190.80000000000007,237.39999999999998,9318.05327755,1.0,0.5,0.0,1.0,1.0,0.251046025105
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.58333333333,0.0,2.0,5.0,6.20350877193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.520833333333,0.0,1.0,2.0,0.799561403509,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0104166666667,0.0,0.0,0.0,0.0104166666667,20.0,3.91666666667,0.0,7.0,10.0,17.7614035088,2.0,0.0416666666667,0.0,0.0,0.0,0.0614035087719,0.0,0.0,0.0,0.0,0.0,0.0,32.0,7.70833333333,0.0,13.0,18.0,51.2192982456,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.270833333333,0.0,1.0,1.0,0.304824561404,2.0,0.0208333333333,0.0,0.0,0.0,0.0416666666667,24.0,4.46875,0.0,8.0,12.0,28.2726973684,173.0,47.8125,2.0,78.0,103.0,1536.76447368,12.0,3.625,0.0,7.0,8.5,10.7210526316,32.0,9.92708333333,0.0,18.0,22.5,68.5314692982,89.0,26.25,0.0,43.0,59.0,539.663157895,1.0,0.5,0.0,1.0,1.0,0.252631578947
7,164.0,27.0029761905,0.0,76.0,98.0,1804.91043888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,8.21726190476,0.0,19.0,29.0,159.382507107,0.0,0.0,0.0,0.0,0.0,0.0,49.0,2.71130952381,0.0,1.0,8.5,55.567155295,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.3125,0.0,0.0,1.0,1.18264925373,4.0,0.184523809524,0.0,0.0,1.0,0.353909026297,2.0,0.0327380952381,0.0,0.0,0.0,0.0437011371713,4.0,0.122023809524,0.0,0.0,0.0,0.262677683014,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00595238095238,0.0,0.0,0.0,0.00593461265103,6.0,0.89880952381,0.0,2.0,2.5,1.43450604122,3.0,0.0238095238095,0.0,0.0,0.0,0.0471926083866,4.0,0.196428571429,0.0,0.0,1.0,0.307569296375,34.0,6.70238095238,0.0,13.0,17.5,52.1619047619,3.0,0.0684523809524,0.0,0.0,0.0,0.0997778962331,0.0,0.0,0.0,0.0,0.0,0.0,56.0,5.23214285714,0.0,6.0,21.0,94.1549040512,18.0,2.125,0.0,4.0,10.0,17.2858208955,4.0,0.419642857143,0.0,1.0,1.0,0.602478678038,12.0,0.952380952381,0.0,1.0,5.0,4.95891968728,49.0,8.66071428571,0.0,20.0,25.0,111.335287846,308.0,63.8898809524,0.0,129.0,155.5,4176.66544954,22.0,4.67261904762,0.0,9.0,13.0,24.955188344,68.0,16.1666666667,0.0,34.0,43.5,295.434825871,397.0,79.625,0.0,183.0,243.5,9659.51268657,1.0,0.5,0.0,1.0,1.0,0.250746268657
8,149.0,25.4196428571,0.0,71.0,95.5,1587.36068763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,8.1755952381,0.0,18.0,31.0,159.279522033,0.0,0.0,0.0,0.0,0.0,0.0,31.0,2.44345238095,0.0,1.0,8.0,41.9370913291,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.342261904762,0.0,0.0,0.0,1.38399964463,3.0,0.116071428571,0.0,0.0,0.0,0.174546908316,1.0,0.0238095238095,0.0,0.0,0.0,0.0233120113717,6.0,0.172619047619,0.0,0.0,0.0,0.429815209666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.633928571429,0.0,1.0,2.0,1.33723347548,4.0,0.0416666666667,0.0,0.0,0.0,0.0997512437811,3.0,0.175595238095,0.0,0.0,1.0,0.246686211798,34.0,7.37202380952,0.0,15.0,20.0,61.1119314144,3.0,0.0595238095238,0.0,0.0,0.0,0.103909026297,0.0,0.0,0.0,0.0,0.0,0.0,34.0,1.82738095238,0.0,3.0,5.0,10.531307747,18.0,2.04166666667,0.0,4.0,9.0,15.5982587065,4.0,0.422619047619,0.0,1.0,2.0,0.567128642502,14.0,0.872023809524,0.0,1.0,4.0,4.48805081734,38.0,8.78571428571,0.0,19.0,25.0,106.503198294,242.0,60.9613095238,0.0,121.0,146.5,3256.59849858,20.0,4.82738095238,0.0,9.0,12.0,24.6626510306,54.0,14.556547619,0.0,31.0,37.0,216.599777896,369.0,80.3571428571,0.0,182.0,247.5,9674.84520256,1.0,0.5,0.0,1.0,1.0,0.250746268657
9,170.0,26.2410714286,0.0,68.0,96.5,1765.43723348,1.0,0.00297619047619,0.0,0.0,0.0,0.00297619047619,0.0,0.0,0.0,0.0,0.0,0.0,55.0,7.8125,0.0,18.0,27.5,146.77369403,0.0,0.0,0.0,0.0,0.0,0.0,37.0,2.39285714286,0.0,1.0,8.0,38.6213219616,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.407738095238,0.0,0.0,0.0,2.12280561478,3.0,0.119047619048,0.0,0.0,0.0,0.182800284293,1.0,0.0238095238095,0.0,0.0,0.0,0.0233120113717,5.0,0.110119047619,0.0,0.0,0.0,0.253509239517,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00892857142857,0.0,0.0,0.0,0.00887526652452,11.0,0.568452380952,0.0,1.0,2.0,1.11768834399,3.0,0.0119047619048,0.0,0.0,0.0,0.0297085998579,4.0,0.255952380952,0.0,0.0,1.0,0.429815209666,44.0,7.27083333333,0.0,15.0,20.0,65.1592661692,3.0,0.0595238095238,0.0,0.0,0.0,0.103909026297,1.0,0.00595238095238,0.0,0.0,0.0,0.00593461265103,42.0,1.73511904762,0.0,2.0,4.0,13.3236584932,16.0,1.88095238095,0.0,4.0,8.0,13.4186211798,4.0,0.455357142857,0.0,1.0,2.0,0.744269722814,14.0,0.916666666667,0.0,1.0,3.5,4.7631840796,41.0,8.67261904762,0.0,19.0,25.0,106.567128643,349.0,62.3095238095,0.0,124.0,149.0,4205.59943141,21.0,5.12797619048,0.0,10.0,14.0,28.2373045487,71.0,14.5208333333,0.0,28.0,37.5,243.235385572,359.0,81.2886904762,0.0,184.0,247.5,9998.42088664,1.0,0.5,0.0,1.0,1.0,0.250746268657
10,136.0,38.9791666667,0.0,100.0,109.0,2203.2627193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,12.28125,0.0,31.0,35.5,240.772697368,0.0,0.0,0.0,0.0,0.0,0.0,26.0,3.07291666667,0.0,5.0,16.0,44.1104166667,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.447916666667,0.0,0.0,1.5,1.74462719298,3.0,0.229166666667,0.0,0.0,1.0,0.325877192982,1.0,0.03125,0.0,0.0,0.0,0.0305921052632,3.0,0.21875,0.0,0.0,1.0,0.383223684211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.541666666667,0.0,1.0,2.0,0.714035087719,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.416666666667,0.0,1.0,2.0,0.582456140351,32.0,9.25,0.0,20.0,23.0,89.3894736842,2.0,0.0833333333333,0.0,0.0,0.0,0.0982456140351,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1.89583333333,0.0,2.0,4.5,15.7574561404,12.0,2.14583333333,0.0,5.0,6.5,11.0311403509,4.0,0.479166666667,0.0,1.0,2.0,0.757456140351,12.0,1.38541666667,0.0,3.0,5.5,6.61831140351,46.0,11.6770833333,0.0,26.0,30.5,172.578837719,223.0,70.9479166667,0.0,152.0,168.5,4827.4814693,20.0,5.78125,0.0,12.0,14.0,29.3095394737,71.0,17.4479166667,0.0,35.0,44.0,336.37620614,420.0,118.9375,0.0,243.0,305.0,16414.775,1.0,0.5,0.0,1.0,1.0,0.252631578947
